page;query;clics;impressions;ctr;position
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"hitachi cs";0;2;0.00;34.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"hitachi csnet";0;9;0.00;11.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"hitachi csnet web";0;1;0.00;14.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"new hitachi the animation";0;2;0.00;7.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"video images";0;1;0.00;9.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"vistaprod.com";0;4;0.00;37.8
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"vistaprod.net";0;42;0.00;24.3
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"商業空間";0;1;0.00;13.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-film-catalogue-2021/";"hitachi film";0;3;0.00;8.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-hikumo/";"hikumo";0;6;0.00;9.3
"https://en.bluevistaprod.com/nos-realisations/koesio-greetings-2024/";"koesio";0;2;0.00;9.0
"https://en.bluevistaprod.com/nos-realisations/koesio-greetings-2024/";"vistaprod.com";0;2;0.00;70.5
"https://en.bluevistaprod.com/nos-realisations/koesio-greetings-2024/";"vistaprod.net";0;1;0.00;98.0
"https://en.bluevistaprod.com/nos-realisations/mase-rhone-alpes-motion-design/";"mase and motion, latest";0;2;0.00;17.0
"https://en.bluevistaprod.com/nos-realisations/mase-rhone-alpes-motion-design/";"mase in design";0;1;0.00;49.0
"https://en.bluevistaprod.com/nos-realisations/mase-rhone-alpes-motion-design/";"mase rhone alpes";0;1;0.00;2.0
"https://en.bluevistaprod.com/nos-realisations/naos-contributor-interview-2/";"naos jeans";0;1;0.00;40.0
"https://en.bluevistaprod.com/nos-realisations/olinn-advertising-video/";"olinn";0;7;0.00;3.0
"https://en.bluevistaprod.com/nos-realisations/opiiec/";"vistaprod.com";0;2;0.00;42.0
"https://en.bluevistaprod.com/nos-realisations/pisten-bully-360-vr-snowcat/";"360 snowcat";0;3;0.00;9.0
"https://en.bluevistaprod.com/nos-realisations/pisten-bully-360-vr-snowcat/";"360 the snowcat";0;41;0.00;7.0
"https://en.bluevistaprod.com/nos-realisations/pisten-bully-360-vr-snowcat/";"pisten bully";0;3;0.00;25.3
"https://en.bluevistaprod.com/nos-realisations/pisten-bully-360-vr-snowcat/";"pisten bully snowcat";0;2;0.00;27.5
"https://en.bluevistaprod.com/nos-realisations/pisten-bully-360-vr-snowcat/";"pistin bully";0;2;0.00;79.0
"https://en.bluevistaprod.com/nos-realisations/pisten-bully-360-vr-snowcat/";"vistaprod.com";0;1;0.00;48.0
"https://en.bluevistaprod.com/nos-realisations/qwartz/";"qwartz";0;10;0.00;21.2
"https://en.bluevistaprod.com/nos-realisations/radisson-360-vr/";"radisson 360";0;16;0.00;8.9
"https://en.bluevistaprod.com/nos-realisations/radisson-360-vr/";"video en 360 vr lyon";0;19;0.00;15.5
"https://en.bluevistaprod.com/nos-realisations/riso-comcolor/";"vistaprod.com";0;1;0.00;80.0
"https://en.bluevistaprod.com/nos-realisations/santos-i-grind-coffee-grinder-reveal/";"santos induction";0;1;0.00;35.0
"https://en.bluevistaprod.com/nos-realisations/santos-i-grind-coffee-grinder-reveal/";"vistaprod.com";0;4;0.00;44.5
"https://en.bluevistaprod.com/nos-realisations/santos-i-grind-coffee-grinder-reveal/";"vistaprod.net";0;4;0.00;91.3
"https://en.bluevistaprod.com/nos-realisations/spring-mapping/";"déménagement lyon paris";0;1;0.00;71.0
"https://en.bluevistaprod.com/nos-realisations/spring-mapping/";"déménager à lyon";0;1;0.00;91.0
"https://en.bluevistaprod.com/nos-realisations/stann-the-business-management-application/";"bluevista";0;3;0.00;36.7
"https://en.bluevistaprod.com/nos-realisations/stann-the-business-management-application/";"stann app";0;3;0.00;5.3
"https://en.bluevistaprod.com/nos-realisations/stann-the-business-management-application/";"vistaprod.com";0;6;0.00;49.7
"https://en.bluevistaprod.com/nos-realisations/stann-the-business-management-application/";"vistaprod.net";0;2;0.00;64.5
"https://en.bluevistaprod.com/nos-realisations/tetro-fete-des-lumieres-2021/";"tetro lyon";0;2;0.00;22.5
"https://en.bluevistaprod.com/nos-realisations/tetro-fete-des-lumieres-2022/";"tetro lyon";0;2;0.00;30.5
"https://en.bluevistaprod.com/nos-realisations/tetro-stalactite-light-show/";"tetro agency";0;1;0.00;9.0
"https://en.bluevistaprod.com/nos-realisations/tetro-stalactite-light-show/";"tetro paris";0;5;0.00;7.2
